SampleID	Tissue	Genotype	Treatment	Replicate	MergeID	paired	interleaved	r0	r1	r2
HY42			""	62	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY42_S120_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY42_S120_R2_001.fastq.gz
HY43			""	63	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY43_S121_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY43_S121_R2_001.fastq.gz
HY44			""	64	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY44_S122_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY44_S122_R2_001.fastq.gz
HY45			""	65	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY45_S123_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY45_S123_R2_001.fastq.gz
HY46			""	66	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY46_S124_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY46_S124_R2_001.fastq.gz
HY47			""	67	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY47_S125_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY47_S125_R2_001.fastq.gz
HY48			""	68	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY48_S126_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY48_S126_R2_001.fastq.gz
HY49			""	69	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY49_S127_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY49_S127_R2_001.fastq.gz
HY5			""	81	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY5_S83_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY5_S83_R2_001.fastq.gz
HY50			""	71	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY50_S128_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY50_S128_R2_001.fastq.gz
HY51			""	72	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY51_S129_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY51_S129_R2_001.fastq.gz
HY52			""	73	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY52_S130_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY52_S130_R2_001.fastq.gz
HY53			""	74	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY53_S131_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY53_S131_R2_001.fastq.gz
HY54			""	75	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY54_S132_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY54_S132_R2_001.fastq.gz
HY55			""	76	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY55_S133_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY55_S133_R2_001.fastq.gz
HY56			""	77	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY56_S134_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY56_S134_R2_001.fastq.gz
HY57			""	78	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY57_S135_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY57_S135_R2_001.fastq.gz
HY58			""	79	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY58_S136_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY58_S136_R2_001.fastq.gz
HY59			""	80	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY59_S137_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY59_S137_R2_001.fastq.gz
HY6			""	92	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY6_S84_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY6_S84_R2_001.fastq.gz
HY60			""	82	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY60_S138_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY60_S138_R2_001.fastq.gz
HY61			""	83	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY61_S139_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY61_S139_R2_001.fastq.gz
HY62			""	84	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY62_S140_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY62_S140_R2_001.fastq.gz
HY63			""	85	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY63_S141_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY63_S141_R2_001.fastq.gz
HY64			""	86	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY64_S142_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY64_S142_R2_001.fastq.gz
HY65			""	87	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY65_S143_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY65_S143_R2_001.fastq.gz
HY66			""	88	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY66_S144_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY66_S144_R2_001.fastq.gz
HY67			""	89	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY67_S145_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY67_S145_R2_001.fastq.gz
HY68			""	90	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY68_S146_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY68_S146_R2_001.fastq.gz
HY69			""	91	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY69_S147_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY69_S147_R2_001.fastq.gz
HY7			""	103	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY7_S85_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY7_S85_R2_001.fastq.gz
HY70			""	93	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY70_S148_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY70_S148_R2_001.fastq.gz
HY71			""	94	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY71_S149_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY71_S149_R2_001.fastq.gz
HY72			""	95	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY72_S150_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY72_S150_R2_001.fastq.gz
HY73			""	96	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY73_S151_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY73_S151_R2_001.fastq.gz
HY74			""	97	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY74_S152_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY74_S152_R2_001.fastq.gz
HY75			""	98	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY75_S153_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY75_S153_R2_001.fastq.gz
HY76			""	99	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY76_S154_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY76_S154_R2_001.fastq.gz
HY77			""	100	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY77_S155_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY77_S155_R2_001.fastq.gz
HY78			""	101	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY78_S156_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY78_S156_R2_001.fastq.gz
HY79			""	102	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY79_S157_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY79_S157_R2_001.fastq.gz
HY8			""	114	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY8_S86_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY8_S86_R2_001.fastq.gz
HY80			""	104	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY80_S158_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY80_S158_R2_001.fastq.gz
HY81			""	105	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY81_S159_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY81_S159_R2_001.fastq.gz
HY82			""	106	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY82_S160_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY82_S160_R2_001.fastq.gz
HY83			""	107	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY83_S161_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY83_S161_R2_001.fastq.gz
HY84			""	108	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY84_S162_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY84_S162_R2_001.fastq.gz
HY85			""	109	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY85_S163_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY85_S163_R2_001.fastq.gz
HY86			""	110	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY86_S164_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY86_S164_R2_001.fastq.gz
HY87			""	111	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY87_S165_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY87_S165_R2_001.fastq.gz
HY88			""	112	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY88_S166_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY88_S166_R2_001.fastq.gz
HY89			""	113	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY89_S167_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY89_S167_R2_001.fastq.gz
HY9			""	125	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY9_S87_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY9_S87_R2_001.fastq.gz
HY90			""	115	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY90_S168_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY90_S168_R2_001.fastq.gz
HY91			""	116	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY91_S169_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY91_S169_R2_001.fastq.gz
HY92			""	117	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY92_S170_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY92_S170_R2_001.fastq.gz
HY93			""	118	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY93_S171_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY93_S171_R2_001.fastq.gz
HY94			""	119	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY94_S172_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY94_S172_R2_001.fastq.gz
HY95			""	120	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY95_S173_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY95_S173_R2_001.fastq.gz
HY96			""	121	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY96_S174_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY96_S174_R2_001.fastq.gz
HY97			""	122	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY97_S175_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY97_S175_R2_001.fastq.gz
HY98			""	123	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY98_S176_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY98_S176_R2_001.fastq.gz
HY99			""	124	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY99_S177_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/HY99_S177_R2_001.fastq.gz
NM1			""	136	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM1_S197_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM1_S197_R2_001.fastq.gz
NM10			""	127	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM10_S206_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM10_S206_R2_001.fastq.gz
NM100			""	126	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM100_S78_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM100_S78_R2_001.fastq.gz
NM12			""	128	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM12_S207_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM12_S207_R2_001.fastq.gz
NM13			""	129	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM13_S208_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM13_S208_R2_001.fastq.gz
NM14			""	130	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM14_S209_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM14_S209_R2_001.fastq.gz
NM15			""	131	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM15_S210_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM15_S210_R2_001.fastq.gz
NM16			""	132	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM16_S211_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM16_S211_R2_001.fastq.gz
NM17			""	133	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM17_S212_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM17_S212_R2_001.fastq.gz
NM18			""	134	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM18_S213_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM18_S213_R2_001.fastq.gz
NM19			""	135	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM19_S214_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM19_S214_R2_001.fastq.gz
NM2			""	147	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM2_S198_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM2_S198_R2_001.fastq.gz
NM20			""	137	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM20_S215_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM20_S215_R2_001.fastq.gz
NM21			""	138	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM21_S216_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM21_S216_R2_001.fastq.gz
NM22			""	139	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM22_S217_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM22_S217_R2_001.fastq.gz
NM23			""	140	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM23_S218_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM23_S218_R2_001.fastq.gz
NM24			""	141	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM24_S219_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM24_S219_R2_001.fastq.gz
NM25			""	142	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM25_S220_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM25_S220_R2_001.fastq.gz
NM26			""	143	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM26_S221_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM26_S221_R2_001.fastq.gz
NM27			""	144	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM27_S222_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM27_S222_R2_001.fastq.gz
NM28			""	145	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM28_S223_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM28_S223_R2_001.fastq.gz
NM29			""	146	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM29_S224_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM29_S224_R2_001.fastq.gz
NM3			""	158	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM3_S199_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM3_S199_R2_001.fastq.gz
NM30			""	148	m1	TRUE	FALSE	""	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM30_S225_R1_001.fastq.gz	/home/springer/data_release/umgc/novaseq/200128_A00223_0311_AHLCMJDSXX/Springer_Project_069/NM30_S225_R2_001.fastq.gz
